NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
67.8779,48.0031,7532.77,-702.297,18142.1,187.29,190.605,100.99,463.03
104.49,59.9466,9059.35,-946.488,24679.3,122.206,348.615,327.053,648.393
-33.0938,-148.261,3676.71,-369.586,9794.62,89.8018,128.874,475.819,128.761
62.4075,74.5773,7337.52,-118.797,13315.8,558.552,146.894,890.478,499.937
68.1684,36.3589,16249.4,-1662.02,163.419,3215.65,20.0394,36.115,-9.01278
123.025,13.2326,3233.85,-220.796,9318.4,213.201,-41.6455,264.234,655.669
76.6527,104.176,3279.7,-91.9948,9452.94,340.028,4.84822,611.201,397.633
-30.7431,97.3975,5507.4,-479.857,12737,137.333,378.084,625.845,713.344
66.6761,172.832,6114.57,-897.825,14658.7,78.9255,525.796,154.971,696.686
412.466,2.77917,3100.04,-289.976,7498.66,-312.123,-1.87128,-123.949,555.579
156.889,675.652,5578.42,-1086.54,10900.1,446.476,341.249,4480.21,4128.79
21.1182,-98.8983,3096.44,-217.038,9447.66,34.1848,-162.46,-12.6166,119.716
92.2275,42.9099,4797.72,-142.901,17265.2,-17.7901,343.392,103.708,722.105
-47.7678,71.325,4373.73,-1061.03,12355,393.673,268.83,804.726,966.296
24.0876,733.246,1746.93,1421.48,744.811,557.331,51.2049,858.5,1727.17
-61.3673,598.325,9335.83,-893.528,24818.6,36.6323,350.783,3605.34,651.554
171.094,154.817,5475.03,229.138,9448.18,174.982,172.456,842.852,871.997
28.6644,284.608,8351.06,-1264.89,16095.4,-108.571,264.958,445.232,582.36
-4.59444,146.728,5203.98,955.576,15430.5,583.512,-338.499,899.507,852.771
75.2229,-14.1796,3988.7,-244.104,11321.9,180.268,145.57,670.765,513.796
-56.1805,194.374,2831.16,-60.8345,8473.08,313.963,-81.8234,422.405,478.143
10.8376,157.345,5497.5,64.3276,12586.4,-19.3789,-5.20455,469.918,843.856
253.288,1041.63,7054.4,-4052.26,12201.6,282.452,2565.38,19373.1,11898
718.293,112.993,24550,-1172.64,9803.57,411.329,-369.212,93464.3,-1033.01
127.355,172.958,2623.74,-165.511,7787.26,402.134,108.759,1317.15,500.832
92.2796,12.0987,2425.33,-495.191,6348.69,-51.4038,208.342,285.566,721.79
47.1078,3198.32,74307.6,-3639.93,1370.78,3047.61,134.946,36964.2,-568.028
-1216.05,19347.7,146139,-2459.17,1845.09,-1818.76,-2265.9,332.769,72730.1
-106.902,379.704,3912.4,-600.066,13055.6,781.315,150.542,281.521,1865
142.492,62.085,4529.21,-427.845,9319.51,-52.8278,98.8971,475.104,694.056
196.899,213.876,42315.5,6871.23,31857.1,183.961,224.994,13946.8,1230.03
-18.2458,155.319,3005.09,-1045.17,7143.95,312.342,158.505,754.113,407.348
128.824,351.832,4887.67,-485.331,8267.51,488.606,-5.29487,1406.82,1504.39
279.642,31.1954,4278.9,34.7704,8798.32,633.004,94.8316,1689.08,968.161
-132.062,675.618,5408.41,-2167.89,8655.42,799.144,812.069,2537.35,2954.44
138.138,485.541,6796,-981.889,21094.5,509.349,40.2781,35929.8,755.676
-36.2036,-63.8483,3977.15,-118.915,9297.62,621.242,40.5578,940.845,999.567
107.077,-41.3272,2012.93,100.104,7542.02,253.015,-102.155,582.866,-136.907
123.185,-55.8885,5035.33,-288.06,12562.8,321.164,33.8197,528.773,200.228
63.4069,34.072,6860.98,-363.864,12905.3,38.3971,-7.37057,210.921,789.083
326.506,573.921,15561.7,-1743.56,36711.5,583.97,623.978,1832.09,3073.43
4.11931,122.232,1371.62,-1165.88,2709.4,1667.66,667.51,1260.21,858.252
67.8533,106.105,3631.7,-634.155,9558.82,225.545,163.908,763.758,163.252
-84.2863,141.35,13524.1,1853.68,18067.4,288.506,-494.224,16090.2,126.951
38.4829,191.51,2037.52,-1040.3,3757.39,577.656,321.86,1015.58,702.185
76.0502,-105.308,2852.12,218.855,7365.92,312.084,-118.365,971.837,474.932
473.122,6261.27,82820.4,-5044.1,29885.6,248.536,321.011,1287.15,248.948
37.269,135.304,7917.24,-1048.3,14283.9,575.687,537.801,426.33,1148.14
38.7473,26.0269,5846.21,-215.43,15208.9,-109.491,15.8367,331.145,382.966
113.418,106.52,4986.98,-126.116,8744.67,442.401,314.374,634.662,839.726
73.094,135.697,1716.82,-373.59,5920.12,605.813,32.1828,1028.36,374.349
80.3204,108.676,3178.43,-327.769,7643.17,73.6458,163.792,547.337,694.158
-37.9022,1824.71,2177.65,-887.84,1126.73,-362.635,548.113,63820.4,2007.27
54.6885,32.0683,5421.59,-145.453,13855.5,0.563235,135.437,617.043,116.867
144.15,117.232,3580.3,-296.53,11548,334.488,428.129,76.7399,1167.98
29.8383,101.898,4700.29,-96.961,11245.8,-61.7335,-3.67334,119.962,-24.9551
-63.7608,28.1429,1874.11,-967.735,8885.68,17.1962,399.341,301.629,348.483
157.871,76.6013,8338.21,-159.365,27663.7,-100.733,-36.6607,528.633,447.318
-46.5429,2.16073,35922.6,-1242.57,471.841,180.565,-114.466,211.643,15.4796
105.572,247.696,6116.81,-628.295,9996.58,348.689,246.166,788.604,532.844
-7.8273,91.4009,3655.63,218.616,11853.2,93.4914,-32.2779,205.257,448.033
-30.1888,163.515,1629.07,-732.748,7367.61,144.753,170.426,-152.665,56.4188
57.7863,-21.7747,2207.19,-388.687,4918.06,-25.0067,117.686,478.358,9.64109
-26.2079,160.679,4681.28,-76.2696,10782.9,128.462,6.06652,605.294,527.221
17.7239,178.972,2252.68,-409.978,8020.03,100.444,210.841,631.404,1108.38
289.879,159.858,28761.7,12296.8,24198.5,302.253,-33.4955,14292.8,663.391
