NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
120.742,219.343,5857.6,-588.518,6917.8,343.513,-39.8819,1002.32,718.02
150.956,-12.0882,4758.24,-860.541,8531.35,-160.173,-126.28,755.757,132.63
105.564,50.3001,46651.9,-2803.11,31764.6,215.573,-2.02542,38849.9,-116.56
817.579,-148.492,41297.8,174.199,4675.91,2794.29,-89.3306,-112.356,182.922
1720.18,-160.061,73242,-435.875,35929.3,-265.338,-153.109,25840.2,443.798
2358.75,-332.791,24044.7,-664.964,9563.42,5163.24,-514.41,449.522,63.9048
67.8093,-137.933,46704.4,-684.022,34883.8,377.067,143.26,7514.84,1532.81
-2.16881,-225.178,15181.3,-1968.73,14576.9,-181.438,104.527,7447.67,1071.11
93.5301,66.6483,3871.06,-637.913,12757.8,111.809,-208.069,744.663,344.444
356.509,40.5651,6807.62,-980.771,926.914,271.248,58.942,200.727,41.0758
-116.3,-153.889,29245.6,-573.55,22328.7,227.902,-39.6213,3455.84,80.3543
197.045,159.217,85565.3,-2934,24208.1,659.23,-1153.49,14737.6,-268.499
-1.71335,135.474,20794.9,-1402.02,21406.4,269.655,-443.831,7578.94,1057.02
450.228,-102.05,39930.4,203.893,38011.4,79.4917,-759.199,8624.4,556.25
-47.8176,24.2691,19784.3,879.782,17880.9,-17.2177,-442.735,6136.55,9.23018
246.481,60.4507,29183.9,-583.746,21793.1,92.6275,310.874,14819.5,9.86348
-8.30545,41.3759,18095.3,-1473.47,22685.4,352.061,396.832,3282.62,643.668
156.541,-128.934,15351.7,252.781,4178.57,179.842,-56.5263,4290.87,118.772
3363.33,181.687,21533.2,-240.627,2986.38,1105.32,-252.966,-55.5755,275.866
5202.96,15.9751,56439,-2669.67,6165.07,18934.8,636.75,2729.58,-646.741
-51.0272,1056.32,21691.3,1584.77,767.759,-15.2087,-704.68,2927.33,2209.48
-69.2085,-297.586,5035.99,-380.573,16221.9,330.967,-270.813,1050.54,217.435
474.881,135.73,52153.2,-2231.21,23799,98.0269,-266.012,8481.81,1098.06
3438.57,-276.951,20714.8,-775.115,988.282,-57.1708,-158.809,514.529,-308.638
116.544,65.4582,19905.3,-1500.48,26357.2,-73.8946,2.26646,11221.5,374.194
-223.002,89.713,16326.6,-924.294,11865.5,199.975,-191.585,3811.96,43.3284
997.529,-88.8714,40370,88.983,36149.1,473.082,-785.664,6084.9,829.907
1005.73,140.759,71935.2,-2935.58,72239.1,670.784,-745.183,13146.7,-389.834
2404.9,299.081,103428,-778.541,80181.7,150.31,-278.473,30923.3,1466.61
632.99,671.373,85026.9,-5241.94,37326.7,-388.281,483.525,39910,1186.95
-160.042,475.439,24457.1,1568.31,17468.7,-153.666,-454.109,39322,1554.52
3098.55,-283.821,53467.4,-1256.94,15525.7,628.506,160.456,3562.16,181.364
404.177,-62.1062,5522.63,408.79,10696.5,163.859,-433.819,123.375,403.283
175.555,-168.277,40085.6,-2331.74,38899.7,213.753,-333.623,24197.2,1535.42
95.1684,87.1221,83388.7,292.459,34676.3,656.102,-702.332,31915.2,288.081
405.094,-216.115,37778.6,-2824.33,29026.2,261.887,413.854,15635.9,951.173
-52.5532,-156.877,42144.8,-1196.24,12362.4,15.8005,32.1937,7760.99,791.427
532.138,125.239,32230.3,-647.042,17417.9,-258.25,110.276,15240.2,1657.44
117.547,-10.4398,12540.1,293.665,18991.8,241.606,-691.593,3831.47,346.125
7379.17,-39.8891,122502,-1737.74,42280.2,1559.93,-1045.8,32485.5,1381.9
50.3297,-89.2224,55423,-3537.46,37443.7,521.201,-113.368,36744.5,462.796
246.003,23.6216,36751.5,-280.875,20040.6,-53.6031,-875.283,9634.03,-56.3287
-75.845,305.338,20011.5,-439.418,24530.7,388.622,-417.193,4346.04,36.2308
441.369,-14.5432,48335.6,-3222.74,28474.8,731.061,66.6355,5504.52,-138.614
-163.89,307.234,26104.2,-502.461,15092.4,942.524,-108.772,14683.6,481.947
-68.3778,53.1606,62418.5,-2697.48,29306.3,209.26,164.679,20883.3,523.234
902.918,111.035,43575.6,-1725.03,25869.5,-55.6108,-139.866,11452.8,531.067
-149.209,298.676,32187.5,-2249.41,23504.1,376.769,75.8797,5801.17,448.692
-225.606,-207.315,5435.31,268.124,14885.1,543.915,-133.79,636.713,632.931
20.5256,170.128,67192,-3040.79,31027.3,188.016,-383.246,13296.8,41.1671
218.194,379.315,42970,-804.513,35480.5,-71.9775,-161.235,7522.21,690.822
65.8233,86.3726,22030.8,-2402.28,23940.8,312.943,476.803,4753.08,795.304
462.684,40.4042,65591.3,-2710.77,24730.1,179.786,100.635,38615.9,544.31
877.08,-132.645,53733.7,-1667.24,30627.8,178.153,236.444,4400.7,273.953
341.185,-232.295,25280.5,-596.999,3744.76,12941.2,-453.847,1215.02,68.4438
664.761,-29.1432,54852.1,1178.34,45572.9,214.35,-1346.51,10662,494.637
75.0597,-26.8242,30417.7,653.91,20456.1,880.332,-250.713,5131.26,603.93
159.483,8.56774,7100.26,-1991.21,9573.91,-129.08,393.896,2037.11,689.741
123.789,-85.5985,36390.7,-1345.84,25760.8,-50.9572,622.084,9264.39,865.409
-190.902,-152.626,57707.3,-1080.98,35393.2,76.6867,-591.243,14486.4,687.729
432.966,183.328,26645.7,-1560.84,27297.6,933.498,-267.635,7699.52,1158.83
470.73,43.1517,31845.1,935.888,24922.6,-206.224,135.398,5918.97,787.744
-4.59741,-54.6259,11515.2,-933.007,17031.2,31.5062,63.5941,8527.22,604.642
684.074,81.9405,72903.4,-3731.48,40517,41.167,-520.059,35712.8,1587.26
154.548,136.134,4917.9,-957.022,12781.6,306.253,-0.381572,716.273,598.684
4002.74,-173.071,32473.3,772.48,5551.1,4648.71,-862.91,1714.46,247.844
417.854,67.5612,4295.52,-508.657,20595,377.106,-344.673,1347.12,944.503
56.5541,-175.247,6572.55,-547.677,2435.83,130.773,-54.3641,671.717,279.622
132.491,28.3104,58610.4,-2826.1,29510,-222.297,-128.873,8123.34,593.365
100.652,-52.1184,14210.1,176.198,4342.08,-38.7052,-259.802,3235.03,1232.21
255.355,255.998,48407.5,-1588.79,35934.7,-534.284,-381.735,8720.47,481.203
130.684,173.102,21724.7,-2287.85,26018.1,3009.36,512.826,8063.67,-189.663
1110.59,269.341,101529,-682.131,59138.6,135.458,-395.335,30106.2,306.793
-272.721,3431.38,75735.2,-1167.21,1054.04,453.481,-1483.96,8207.94,6449.51
681.777,319.087,43768.1,-1390.08,30286.9,-604.013,-511.279,25999.8,702.958
256.246,148.652,43451.8,-544.496,16427.1,170.241,-511.447,18711.1,12.6494
687.667,-154.052,70542.8,-4214.07,43020.9,4.58174,476.018,15686.6,-170.255
1782,-184.04,21216.7,-1769.12,880.756,5259.88,330.384,-2.19603,95.6065
244.598,-289.229,11887.8,-1442.89,22859.7,-144.551,216.469,10341.6,1255.4
-278.611,445.539,1767.71,-974.435,99.2105,-174.125,-21.033,162.927,576.806
-610.319,2482.18,28816,-1514.08,1554.9,399.303,618.082,2149.05,-628.163
2369.88,-123.721,20876.3,-1014.04,3483.74,2767.21,-72.4593,199.186,11.7546
501.963,44.8995,67296.1,-2162.74,57704.9,263.932,-671.717,10892.3,367.695
-243.236,2605.87,57828.1,-3144.69,629.608,-814.909,276.087,2624.02,31604.6
-700.739,8623.79,101635,-4520.44,2812.95,-803.882,-1062.72,8724.66,24423.8
2220.71,-38.984,23970.9,151.079,1300.93,729.783,-125.882,285.648,-558.18
598.018,1060.29,66649.8,-6361.18,31707.4,55.957,793.416,14137.6,768.421
590.92,206.637,13114.6,-4805.31,39479.6,452.063,1038.03,3101.09,718.367
325.691,-65.9782,57262.4,-3034.22,25102.2,-172.396,-466.35,12486.8,363.807
17.4807,-182.259,75042.7,256.552,39981.9,445.914,-720.709,12229.7,706.303
-44.0345,13.1015,14786.9,-938.167,16228.7,89.9185,-568.273,2696.3,647.262
64.8834,-98.1289,58445.5,-3842.89,22196,512.398,569.719,17197.4,793.33
471.624,270.668,47995.3,-110.956,21260.6,10.9389,-837.058,41660.9,1587.21
931.007,747.253,60975.4,-1993.54,27763.1,-468.17,-562.772,51801.3,743.61
-270.071,-329.227,7486.74,-1665.3,7859.26,-119.734,-296.258,2863.23,443.812
234.709,-75.4276,54671,-2801.46,30335.9,56.5175,378.435,10142,288.632
408.483,243.065,23764.3,-1027.33,15827.8,1031.5,70.329,12919.5,872.254
-113.393,135.41,37213.7,-597.778,27939.5,-24.7489,-107.276,28631.4,1047.97
28.7627,519.877,45528.9,48.4716,24294.5,87.1546,-1020.98,36038.4,1171.99
-93.8919,332.926,24420.3,-1754.4,32497.7,3795.42,11.7045,4893.58,615.055
276.604,258.488,64609.2,-3474.53,27006.6,-627.721,222.247,22086.5,897.514
-156.834,233.193,37744,-2176.9,22562,447.895,-401.326,6666.86,648.488
554.752,304.98,46058,-607.92,23138.3,108.17,-1354.71,17448,687.461
83.2498,188.753,22468.3,-965.412,19725.5,505.899,137.413,3605.48,221.204
-272.84,1288.22,32866,-116.43,380.044,114.791,104.323,456.518,19025.8
846.935,329.562,42192.2,-3275.51,35714,69.2311,1152.95,10005.3,835.965
622.118,-156.582,66662.9,-1164.89,22841.5,208.736,-1056.77,22358.6,710.845
-33.8097,435.591,39444.4,-1020.66,4206.83,427.559,-1099.15,5543.02,39.8366
-145.848,-37.4149,45802.3,-1449.31,28576.5,269.983,-711.412,32040.5,533.535
-149.026,180.927,3250.49,-124.971,1702.64,67.8716,86.4352,1286.21,34.3346
182.102,384.888,43223.7,-1443.97,32430.6,-320.489,-73.3437,42736.9,488.419
2465.08,40.4026,37731.3,-1667.17,11579.6,1691.86,-7.49686,1223.73,-50.2784
4236.14,9.73341,50337.4,-2136.42,3554.17,1027.12,-433.991,869.298,-812.912
729.736,-3.10209,22190.1,-1110.26,20329.5,101.356,-105.275,10176.6,846.884
471.404,-55.0054,78171.6,-2145.73,52787.8,133.368,-118.219,31259,-93.937
3912.69,-44.6683,31478.7,-2298.98,3218.81,549.236,304.339,-147.385,39.1714
-359.482,2236.17,52177,-2638.03,1961.11,693.175,1108.33,7516.96,267.643
237.168,6.57139,64010,-2431.69,32884.9,5.12378,-864.671,24699,31.0534
522.507,280.655,95377.8,-2481.04,59031.6,-213.487,-1114.16,46708.9,1590.76
72.4928,-0.716047,26559,-2705.5,20242.9,193.657,-294.518,6149.02,75.2887
-55.292,-67.9254,17633.4,-955.924,9979.24,32.397,-317.831,21206.5,-12.8773
597.192,185.002,51738.9,-4033.02,36508.5,539.44,472.394,13677.6,759.397
1826.56,-228.882,62220.4,-1320.01,8455.67,756.005,-790.367,759.429,155.583
-122.455,237.022,30490,-2320.1,18461.3,461.461,-322.087,44775.6,197.16
-137,-164.8,32928.1,-2657.07,12479.2,-177.82,-15.4293,16484.6,324.774
288.771,173.465,41917,1341.56,22700.4,356.603,-942.786,3127.74,657.402
846.13,18.5868,61628,-2157.81,42483.6,291.048,-545.871,35689.4,1220.49
-439.282,1090.66,57019.3,-5491.22,1106.63,-55.4322,1617.07,3855.61,-293.333
-458,4208.29,39984.2,-3157.36,3958.93,879.519,4874.19,507.71,-728.952
21.9453,-218.174,20194.9,713.876,13369.8,450.795,-463.963,15610.7,-10.9964
614.144,455.573,56313.5,-2938.14,36393.5,769.278,-138.23,26812.5,1532.7
