NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
858.141,-71.8248,54022.8,-228.638,45991.3,150.199,-711.269,38582,1697.54
994.733,569.432,66109.4,-3365.72,29095.8,-307.946,191.365,55314.7,648.303
3754.71,-259.464,72434.4,-3488.32,8239.46,8654.51,-271.112,285.916,226.169
-330.699,713.827,81263.5,-2237.44,3388.12,1251.3,370.658,10740.4,-246.949
205.002,-44.8181,112634,-4339.46,41358.7,-123.191,-137.189,27473.2,703.93
-341.629,4.38231,24299,-142.207,6922.5,-105.455,87.248,4518.13,616.918
607.021,29.2379,69849.1,8.23152,43830.5,598.317,-361.359,9993.94,-43.3694
549.072,-265.51,32736.5,267.624,472.219,1972.87,-121.212,313.472,-42.8404
-91.4646,330.303,33912.3,-1070.84,27252.4,547.885,-139.469,18176.2,-33.4164
353.509,-142.881,74507.6,-4131.08,1909.66,9377.59,54.6544,614.36,119.021
1397.06,-142.665,46883.8,-1047.1,32447.9,241.231,394.552,8421.55,856.696
352.631,317.977,78494.9,-94.3235,63025.9,680.684,-161.145,25667.7,469.288
-58.8593,-179.709,2104.48,-1097.74,517.223,107.832,-73.5597,-181.248,632.476
132.265,219.462,67260.2,-4331.94,39557.7,-132.15,533.826,34626.5,194.168
1093.99,40.2663,102335,-4760.65,39483.8,263.583,-443.663,9530.95,1683.86
519.323,-139.257,15539.2,-72.5331,1405.36,316.454,178.873,251.339,92.5014
413.751,-102.938,81336.8,-683.806,56352.5,816.727,-58.0608,9690.89,673.484
100.017,469.028,57680,-1935.72,35812.1,135.742,-722.505,30081.3,-339.846
212.734,479.882,43790.3,-1087.18,20934.3,-447.601,-51.5494,30271.4,1761.23
4212.24,11.6536,65456.2,-2777.59,5561.81,1098.05,54.6466,1805.57,-410.255
3273.37,-213.507,59960.8,-975.769,2027.63,8956.71,31.0965,846.226,-851.824
-226.295,697.572,15960.5,-261.649,10438.7,269.213,-95.2111,15861.3,1697.37
300.614,403.664,6898.85,-171.465,14161.5,596.909,-265.725,16740.8,1382.76
637.183,272.634,43718.5,-1053.74,37520.3,754.488,350.002,17739.8,117.231
590.817,271.29,96919.7,-5952.43,72218.8,835.588,455.794,38152.6,300.748
81.4695,-18.6839,24113.1,-1059.2,29033.4,165.329,-226.523,10192.3,959.448
172.657,22.1706,3487.72,586.892,1681.03,-98.7762,14.995,515.112,150.539
668.346,-115.309,56103.8,-2132.37,20619.4,350.331,704.174,19499.9,-681.553
290.228,83.5618,60386.2,-495.274,34064.4,271.614,-455.048,12724.4,990.255
376.189,-128.99,12952.3,-679.469,26113.2,231.139,132.718,1531.33,370.68
581.413,523.015,126936,-3930.87,34651.8,317.63,235.617,39208.1,-225.547
708.651,294.594,44500.9,-967.673,20970.6,-122.661,-230.508,5355.87,-44.8679
-138.285,144.181,26159.9,-2122.4,6359.69,367.018,-551.601,3246.75,1340.86
-96.1056,58.4445,38263.7,9847.98,75759.3,93.7781,-23.7123,3111.83,284.223
969.989,-102.183,61178.2,-1538.09,44559.4,410.414,-1199.03,9358.95,1730.59
4.56516,106.024,25595.7,-19.2319,12257.3,-554.861,170.456,22317.5,1257.38
404.953,125.634,80904.9,-2602.39,47498.1,725.778,90.4183,21668.1,-443.608
106.19,276.199,68192.4,-4614.82,46632.7,-137.319,355.979,19810.6,1256.5
58.1071,71.1462,41744.3,-199.919,37922.5,-47.5625,-860.508,11013.8,1034.33
483.48,-21.9897,42703.9,-3869.62,39308.7,263.628,177.005,15459.2,1979.39
2050.62,3048.72,9849.27,-419.359,6721.04,1750.02,-207.626,1357.89,-1503
696.377,-149.621,43011.9,1683.72,33008.9,-117.252,-423.101,5711.29,1350.5
1066.34,-277.89,47822.9,-2006.77,26024.1,-311.024,-604.841,5511.39,1617.65
-453.948,3016.81,30479.5,10234.3,4192.63,430.762,3410.33,16385.3,-466.564
-96.7649,193.202,31458,-1367.19,20906.9,479.738,-73.9927,20450,1377.58
334.647,481.899,112061,-1627.22,43007.2,541.294,-688.541,47562.6,1901.91
115.649,366.132,78471.6,49.9466,18446.1,-131.973,-608.083,55302.4,452.779
271.17,-68.9002,49807.8,671.238,27277.7,-340.837,497.204,9729.36,675.944
239.686,456.8,71326.5,-3672.08,60880.4,1093.04,553.951,38236.6,247.976
183.073,-39.0571,30811.6,-976.826,29625.7,123.64,31.3128,18354.8,-5.12488
170.009,426.796,53230.6,-1578.76,38953.9,208.796,532.965,25144.3,1147.61
165.821,-90.0081,7634.48,-200.922,13502.9,-135.59,52.0662,777.82,3.58249
76.6761,-14.9866,37576.3,-818.626,41215.1,684.081,-547.733,6464.02,-226.879
65.8351,-74.0582,17672.7,74.3029,12455.3,215.126,-726.099,13285.7,-723.867
228.268,19.3352,31999.3,-1274.43,32853.4,187.889,-276.317,6635.29,150.231
48.4057,19.2708,34604.5,-2862.39,22251.9,118.139,147.179,17673.6,727.201
1278.54,201.937,95485.7,-3776.14,49815,779.543,372.141,75407.5,2171.55
885.678,2.65339,35632.9,-967.426,24571.8,262.626,521.625,16988.2,81.3823
192.667,177.94,50813.1,-2146.94,49092.1,515.4,17.3823,5204.41,697.365
341.768,-36.9127,61565.2,-2477.66,42392.2,398.909,-145.118,7325.15,435.232
-91.3232,1385.49,29491.6,-958.303,150.79,1352.16,-208.533,3973.38,24.9072
71.4485,293.566,10265.1,-1378.2,1741.52,-418.551,109.2,932.948,-38.078
106.519,-125.838,60291.7,-2383.21,43983.9,476.528,171.052,27694.1,571.229
568.852,79.2988,44672.7,-3483.25,44200.9,-7.96412,970.044,13835.3,1344.24
384.722,153.075,49440,-1081.97,28137.5,-290.106,-281.273,36173.5,1927.12
382.754,-18.7665,83712,-3103.52,91294.1,326.019,-1274.32,32562.2,2951.54
871.959,1.54686,99877.1,-3804.15,58423.4,-301.931,178.655,12146.7,784.631
-403.304,2842.69,86936.6,-2881.21,1992.18,192.682,-718.349,967.197,16809.3
347.972,303.249,62504.5,-2431.99,47540.2,886.7,-394.524,24443.2,1118.83
286.159,87.5879,9831.99,331.018,2940.69,2530.33,-165.051,2138.98,-574.258
166.626,19.8164,46806.5,-1410.02,26775.1,488.873,-264.613,13231.7,120.238
164.325,67.696,54680.3,-56.9931,55700.3,632.695,439.966,17314.4,499.493
1513.02,143.164,26455.6,-148.51,21314.2,1274.43,-1079.01,19099.6,1931.64
309.775,-27.0974,5285.42,-1068.45,16195.8,366.475,9.45409,341.597,572.172
-231.232,131.194,38811.5,-2054.93,30418.8,622.919,-117.482,25402.5,-543.618
4875.78,-338.488,81714.3,-3474.65,10155.7,352.186,236.437,1743.76,-842.01
3029.66,99.8654,128145,-1431.99,77927.1,606.231,-250.762,58672.5,1931.49
2145.43,-112.356,54655.1,-1164.62,2788.29,1514.83,-337.656,484.957,300.586
743.67,125.776,48709.4,-1047.02,24194.5,755.214,-204.366,31982.9,-861.564
109.559,-156.752,28891.2,14426.2,59921.3,802.352,7.49505,2984.07,699.316
2226.98,-258.336,45280.4,-1921.43,1424.54,1294.03,255.534,290.249,242.492
520.693,308.344,86092.9,-5008.7,21324.6,-233.249,69.4784,33509.9,1445.64
340.727,-127.792,90583.2,-3410.26,50832.3,521.294,142.934,32439.6,864.617
36.3435,313.287,35930.6,-934.086,6977.19,1494.27,-239.987,6984.61,323.526
-656.906,7196.29,64885.7,-4012.25,7651.85,687.562,4385.32,4679.15,-1476.96
849.06,205.582,110822,-3324.92,54653.1,255.575,-34.6659,38158.1,659.544
431.598,-160.477,58478.2,-3118.56,37982.4,285.675,184.859,13077.1,424.738
143.287,79.181,25312.7,-1122.29,15630.9,-220.124,-474.324,38993.8,858.884
145.189,5.60863,77534,-2522.79,58692.2,143.606,164.175,26587.5,336.35
1415.27,-286.462,47867.3,-3535.54,7076.98,804.107,-209.337,893.686,-535.802
532.964,-76.0919,103859,-3312.14,61566.2,578.479,-119.656,5508.62,796.909
370.793,-146.058,29127.2,-1375.01,16588.5,-176.162,257.454,45392.6,310.997
1088.2,110.878,47225.8,-1922.44,3643.44,1516.16,-356.367,-76.932,236.352
286.878,451.043,87226,-2628.02,60225.1,639.763,11.1853,31146.1,1444.16
649.279,335.877,61779.2,-1834.75,24939.9,-49.0321,73.2999,21167.8,1889.17
210.84,88.334,85228.9,-3337.99,32565.1,437.171,-1037.81,31798.1,-216.133
733.421,-106.406,42309,-2535.89,25049.9,883.95,480.716,26647.8,128.438
673.264,70.9119,41290.5,-2197.55,32368.5,-333.429,281.359,20332.7,344.332
717.385,67.4144,72742.6,-4437.84,39879.2,411.683,270.911,27154.8,-222.214
15.4075,-166.004,1288.31,-29.044,1031.95,61.6238,-261.353,704.456,125.855
226.867,56.8082,9771.85,-671.599,29444.5,292.114,-73.0546,762.935,314.738
519.868,84.6647,68323.3,-3397.99,49440.3,328.009,-1260.65,26346.6,1830.35
70.1686,155.417,5327.21,-550.857,20490.7,-50.9713,-48.0226,717.724,1058.52
119.8,167.285,68188.7,-988.237,38917.2,816.395,-1219.47,31193.5,798.231
797.786,66.3452,20494.3,301.509,3624.52,139.52,-424.858,1457.68,118.738
-6.40498,-110.179,6563.31,-785.891,17823.5,463.363,66.8827,1195.09,556.8
-84.405,187.625,43830,-2117.98,25873.9,116.956,845.166,8194.93,352.061
221.257,-13.3492,33942.3,-576.497,21498.8,-347.395,-644.132,48904,953.065
5015.56,-366.479,70709.8,-2720.49,15491.9,4531.95,-233.715,1588.65,-370.847
