PECy5-5 CD3e,PECy7 CD16-32,DL800 Ly6G,AF700 CD45,APCCy7 CD48,BUV395 CD11b,BUV737 B220,BV605 Ly6C
-51.8928,234.496,1286.24,1715.79,595.473,917.445,16518.3,45.4351
4867.08,-536.801,34.89,932.465,1552.06,239.645,-303.803,416.113
155.352,4769.31,5287.74,686.972,298.585,10287.1,457.228,2683.62
-81.1235,12129.4,136.921,2001.88,5263.94,6848.99,-106.078,40462
23.2842,1141.58,-643.632,290.187,2860.67,1188.56,131.739,304.611
-74.036,4635.13,3289.72,919.683,561.594,11357.9,128.968,4205.48
-267.481,2723.72,5098.79,765.621,-429.959,10219.6,-220.752,3235.4
-13.0546,824.694,326.01,402.782,549.733,554.686,6774.57,-410.71
99.7766,5809.91,6335.48,1569.55,-140.111,14501.7,213.898,3218.11
-259.243,5599.9,-669.677,46.3881,2756.65,1594.69,188.134,8528.56
-149.031,5437.14,6812.37,1646.38,240.077,11322.1,183.297,6444.28
-16.2526,4261.99,3364.12,809.097,11.9825,7909.47,81.6417,5010.33
116.51,4673.85,6310.81,2247.96,754.735,19716.2,246.022,2660.47
-175.348,-9.33533,916.676,32.7916,1401.25,308.496,4674.02,-321.04
-13.7443,2671.51,1623.08,733.507,883.814,16724.4,241.444,3277.14
68.5512,5085.11,11707.4,1389.1,468.289,10907.6,-52.7934,1842.93
2821.01,301.379,1417.53,2831.52,2152.36,662.936,-67.0748,360.058
63.548,3356.89,5007.83,985.582,690.657,10244.9,268.722,1975.53
315.253,7726.52,-617.965,1381.53,7269.41,6752.18,262.597,41527.9
5882.6,564.74,-1137.44,5462.37,3772.13,678.976,186.746,12564.2
67.3225,4009.34,12795.7,1473.44,156.896,12432.1,799.021,3582.14
527.279,1427.37,-1442.39,3316.19,7513.57,1627.08,39212.1,6081.5
-48.0859,5238.15,12904.8,1116.83,383.217,11981,82.0663,3198.21
-93.7487,846.732,-767.521,3186.44,5724.32,587.125,20090,987.277
-33.9005,3926.21,1029.88,166.196,-200.532,8020.16,-207.167,4714.78
136.026,142.52,128.366,2426.8,1490.05,-71.0405,22165.7,280.477
82.7338,2702.42,12291.2,1150.28,224.051,9454.69,136.551,8776.21
-100.62,-59.2196,426.11,93.4449,-435.434,864.324,930.235,850.479
52.6557,2787.38,4650.47,615.347,-130.243,6089.04,141.117,2174.02
110.185,1606.71,-1231.27,4866.45,4952.54,-220.742,31551.2,539.55
-213.316,3179.63,8816.4,950.044,252.468,7523.69,173.876,3864.05
-89.5022,1179.07,-551.525,268.876,3036.65,635.993,9871.99,76.9318
-134.524,4642.31,4890.7,976.697,-394.847,11404.7,122.936,1903.78
-21.6838,1538.15,207.699,387.253,-87.9502,7592.93,-43.3055,14036.8
32.063,5065.67,3906.46,729.042,-295.025,6555.68,381.773,3211.77
-50.3144,2759.51,4149.63,1006.2,17.4758,8051.33,17.9756,2758.11
-40.4808,4127.8,-142.114,646.258,178.972,11398,-412.954,4395.48
127.294,3253.21,-265.053,384.428,997.511,5506.18,-10.4185,13911
112.961,5137.51,15652.2,3077.61,18.6826,37218.4,328.38,6089.49
-98.41,5091.95,4693.05,667.258,-92.5571,8259.78,130.703,4260.19
-2.89364,477.804,-495.511,200.457,635.889,348.734,5826.24,-79.3537
117.336,1678.2,-479.79,842.653,1283.92,5089.72,-208.725,2199.3
-59.4113,625.957,280.089,452.368,2908.02,747.422,6212.43,-240.925
-32.7369,99.1999,972.525,979.41,866.454,1388.87,18063.8,-278.26
4917.97,226.688,-600.963,4830.19,1662.03,159.14,-329.115,353.074
63.9315,3543.09,1425.37,800.008,-154.303,8864.82,-94.1209,5837
96.02,372.375,-665.272,149.24,1824.21,710.756,8054.8,720.05
2806.3,-296.769,-1657.17,3582.92,3628.77,750.084,17.7174,1605.01
-130.665,5232.39,-286.627,374.193,3507.77,1993.37,486.529,6606.02
130.684,502.77,559.028,84.201,2087.66,392.682,5400.27,432.841
-9.53382,3497.92,2816.26,538.244,-504.462,7976.36,172.918,4798.84
3954.09,334.127,-1762.74,2893.53,1053.91,1546.67,-368.554,-413.8
211.539,6782.98,241.622,65.1516,4784.45,3282.02,59.1856,16206.1
-160.121,3499.16,3476.6,841.603,-357.429,12913.1,-40.4143,4932.55
272.79,2167.29,-306.561,6144.9,3336.68,2130.31,1560.74,-441.523
150.998,569.96,-650.195,3054.95,2691.55,-71.2384,27687.3,25.9734
-56.8084,4957.02,7259.68,635.539,-4.75171,7072.84,246.106,2658.21
71.2172,152.336,-279.996,3421.38,3664.66,175.227,24967.9,683.597
-142.264,10330.2,-943.101,1127.26,4308.91,3945.64,332.13,-195.69
22.4046,4369.58,2.30586,391.087,-832.02,14915.9,74.2422,12716.3
-69.6991,4418.91,8458.19,986.6,-28.6881,10083,163.744,2262.35
3732.42,258.804,-3837.65,2119.87,2657.41,1332.17,-313.281,-33.8246
-16.5596,3255.13,4275.06,698.256,160.83,5455.27,-96.6085,5821.99
-78.5056,2217.79,5133.23,772.966,127.781,7456.81,0.726318,3022.23
164.504,2753.65,1685,630.446,145.597,9058.29,42.3938,4498.99
32.6364,1532.95,854.65,100.02,226.932,7611.74,245.012,5017.37
113.699,4483.75,4339.13,1175.97,237.199,14981.6,257.001,2632.09
-29.7129,2129.02,7736.36,650.853,-140.976,8027.55,353.042,2811.04
222.277,8841.34,-1074.62,1312.14,9247.99,4546.24,173.805,55015.4
66.3024,3889.19,10688.7,1584.66,-161.967,25770.9,580.587,3772.09
0.910262,4043.71,5946.22,1281.94,161.698,12841.1,-10.3976,4990.69
-74.4102,3999.9,10279.4,1183.61,479.211,10466.3,243.773,6525.45
112.568,3394.28,4551.29,653.172,-9.64948,13386.4,-81.1118,2290.39
161.133,415.555,492.195,299.385,1893.22,127.757,16018.5,-10.4168
-55.1105,3231.65,13756.1,872.42,681.697,8552.71,63.9665,3800.43
-132.753,3085.91,5565.66,667.22,-277.381,8428.17,75.8955,2881.1
60.6014,875.988,-613.102,1129.88,4597.26,1687.66,41.5227,745.494
215.172,564.508,815.46,319.276,2860.03,612.071,7972.59,-169.983
76.0549,2178.1,48.7639,7429.6,1176.84,9110.06,610.941,344.36
-123.366,658.408,-94.4137,571.144,1719.23,591.38,1849.73,-319.491
-80.9076,3620.62,14180.5,848.515,458.798,8735.59,-140.81,3913.63
-7.89801,2519.9,3580.14,751.506,594.42,9218.01,-88.4165,4470.43
