PECy5-5 CD3e,PECy7 CD16-32,DL800 Ly6G,AF700 CD45,APCCy7 CD48,BUV395 CD11b,BUV737 B220,BV605 Ly6C
-18.7522,3221.83,-263.227,4773.79,7509.01,14857,666.127,7591.57
994.666,19.7694,78.6326,6110.23,4976.47,-114.999,-316.086,445.42
-28.467,5182.76,5652.43,2820.29,1103.27,10773.4,141.83,778.4
117.851,5301.16,8369.48,1808.12,1749.16,8169.61,90.1585,1578.29
92.0592,3921.63,4309.89,1930.56,765.246,11986.3,68.8045,963.074
-78.1509,459.5,-558.253,6161.91,1402.39,-125.311,26451.2,354.112
-44.5895,3038.96,3596.7,1363.03,259.789,10005.3,379.623,2267.01
285.861,2395.65,-309.755,1149.91,2746.85,3084.93,936.958,21271.9
57.0508,3507.28,2011.59,1628.71,512.279,10369,246.307,2359.34
-112.065,5295.19,4990.36,2441.03,1528.99,17452.8,-209.664,1632.44
40.0714,612.481,-601.834,473.454,1862.84,312.044,6716.11,282.453
275.058,7693.96,7672.98,5722.82,4789.77,25782.7,399.958,5284.1
-22.8176,661.159,65.3223,588.917,1767.17,-29.2012,5406.76,-104.557
1881.55,6001.42,-1670.43,2298.53,4955.27,2182.49,5574.68,7958.22
4139.54,-48.2741,14.4862,6308.21,3434.13,142.776,263.088,239.579
86.0426,2049.44,-1229.06,1957.17,12866.1,1783.56,401.785,17342
136.827,851.594,-546.849,2973.32,1137.56,-413.447,20143.8,9582.04
103.748,367.046,-163.349,5865.41,4396.82,630.91,12658.5,17474.5
86.7303,4486.91,10076.9,2420.85,789.416,9026.32,-88.6122,2111.57
11872.6,1095.13,-732.292,13732.4,9285.84,441.777,6907.46,18707.7
33.5699,3568.89,9851.15,2956.71,875.129,19987.6,532.646,3111.3
957.495,2367.85,-257.295,1612.84,5085.95,1992.75,2563.7,3555.45
-127.516,7833.5,-1037.16,3863.03,7419.32,2943.69,534.837,13042
-16.575,3218.05,5134.99,1152.17,829.903,11224.5,121.694,670.023
-167.46,7946.57,-449.907,4031.41,12682.4,5235.83,519.865,24168.6
33.5776,1573.27,-334.458,4615.1,4561.27,-686.749,23350.5,2592.47
10.0137,377.892,-85.6655,183.591,1788.71,245.261,4303.8,-47.02
-6.28047,3700.67,4981.95,2744.32,1334.12,10609.5,622.294,1855.07
32.3131,135.277,-179.263,1097.35,3654.72,103.6,8963.44,-144.11
194.747,3184.78,-333.799,4106.36,9114.96,3189.28,4.38449,28707.8
44.715,3842.32,2548.27,1746.93,1241.51,16627.2,71.8332,2355.25
180.457,6595.54,6629.12,3259.31,1094.11,30227.7,624.004,2460.76
-293.923,337.081,-407.442,3356.86,1361.88,-264.027,13049.6,41.2246
3851.68,7295.42,14056.2,20076,9889.71,23732.5,452.463,19396.8
-65.9573,705.335,144.61,781.613,2963.11,248.64,8339.28,99.1475
-68.8761,3690.76,7761.83,2122.19,831.14,7522.88,10.294,3029.36
2509.55,245.293,-1139.3,23607.9,19645.3,185.674,946.603,13594.4
98.1003,2325.97,212.165,1669.18,1071.96,3305.68,1053.84,1173.84
-97.8604,4297.12,4241.04,1637.56,46.7154,7426.42,-15.403,872.271
51.6366,2575.7,2729.43,1500.74,1156.96,14856.3,330.763,1368.7
56.9293,5118.45,9120.33,2213.67,855.828,8206.55,180.945,1890.11
531.291,1197.5,-947.306,10601.6,7756.07,-1343.9,104957,4904.7
-11.0132,853.446,33.054,3740.18,2478.99,-533.336,17495.2,-77.8033
-135.647,5260.29,-256.652,1704.22,2468.91,20142.8,605.027,1626.84
-73.0025,4066.26,-171.157,7298.97,2672.13,-837.652,33486.5,-262.636
-33.6919,3130.48,3000.12,1584.65,1340.03,12087.4,-95.6148,250.1
1172.28,1602.85,579.012,5353.69,13937.2,-299.022,23132.7,17619.8
169.213,5963.69,4171.35,1823.54,624.23,22568,430.727,1878.52
159.182,4413.55,5.28241,2651.9,7089.84,3026.72,256.739,50316
223.803,642.801,-683.951,417.56,467.912,-252.444,938.126,1218.27
-45.0811,7097.2,9304.48,3450.23,1786.19,16131.1,629.138,2246.75
110.942,611.721,-322.247,3479.77,7768.33,454.63,727.114,9668.17
