PECy5-5 CD3e,PECy7 CD16-32,DL800 Ly6G,AF700 CD45,APCCy7 CD48,BUV395 CD11b,BUV737 B220,BV605 Ly6C
219.946,10470.5,-57.033,1184.37,5312.32,3147.31,-49.5421,9492.24
281.666,1950.76,-313.713,13787.9,7819.23,1392.43,2466.65,233.863
242.997,5119.65,11390.2,2003.36,1025.67,5739.44,-104.71,2652.32
-95.0212,6383.9,11339.4,2202.98,289.001,12609.4,-171.766,2609.26
77.2995,6174.43,17787.9,1343.28,850.306,10250.2,147.657,2436.05
-48.1938,8261.46,-312.435,1511.02,4308.31,817.173,129.515,131.777
104.725,5773.52,12939.9,1655.74,512.343,9260.26,332,1512.72
-100.456,8862.23,1336.25,1866.32,174.582,10834.9,-33.3265,4092.29
159.435,4438.86,16122.6,3442.86,499.294,15902.9,366.294,4036.66
-166.401,6906.52,-97.4034,1701.13,7750.38,3677.56,-195.553,21488.8
-11.0796,333.426,-528.107,563.991,3068.48,133.754,6227.1,-33.8862
-17.2981,4615.06,4979.63,1394.66,474.636,5875.9,97.6413,2620.93
25.9654,5861.12,71.3472,1083.09,-150.915,16461.6,-17.3326,15478.4
-15.981,5123.56,9430.98,2983.81,261.076,14531.6,284.579,3458.22
256.096,227.408,-650.381,3021.31,4150.78,145.083,16117.1,-22.9345
8.99412,2306.9,22.358,619.697,2280.62,370.44,221.496,477.631
3582.92,-38.7466,-875.917,8089.48,6921.75,289.996,169.445,19176.5
68.3224,332.992,264.167,562.892,3486.04,-179.09,5812.22,154.971
89.3201,3141.22,254.162,359.462,723.028,14561.4,447.82,6870.06
94.1469,6985.67,-411.755,1415.14,7263.69,530.035,145.044,11161.1
-68.6078,2984.69,6159.19,1463.25,943.568,9927.22,225.816,1296.88
-16.2332,3997.49,15588.5,2319.61,-293.011,12084.1,74.3394,1803.09
157.229,6031.45,1107.17,1146.53,1379.67,8424.69,-31.0213,2738.87
32.5472,3737.13,9017.26,1707.12,-54.1986,6280.5,35.9165,1521.1
134.26,259.021,-186.196,5263.17,10082.7,96.0355,10056.9,46.0801
-124.746,6470.41,176.313,930.599,1023.12,14256.7,72.1053,4853.85
-185.765,316.676,-54.6581,3894.95,2176.21,258.143,12398.6,-49.7399
-29.3227,159.545,-334.282,1113.2,4927.1,833.389,-57.8945,-117.255
-113.658,740.244,-364.502,3660.6,7428.65,498.016,5763.82,2170.47
-1.28305,2459.09,244.048,13516.1,6641.42,537.202,4575.08,-82.8436
-67.042,695.401,-272.552,462.754,3616.51,-390.623,3387.24,229.575
-56.7397,816.612,-559.082,1254.85,2768.52,53.1805,5919.58,-423.104
-54.004,4614.91,11139.1,1895.04,414.464,7143.06,-383.82,1933.47
-242.227,8424.34,-570.115,3118.29,7686.85,9993.95,293.835,18304.4
180.046,4535.64,12037,1999.94,265.555,9021.82,415.772,2069.97
-16.7806,4043.09,4699.57,1523.21,860.838,9434.39,90.3018,1601.14
8.93571,785.096,520.689,1074.95,3683.68,-200.312,8517.32,-121.366
-61.0327,6624.41,18392.7,1618.09,-62.0879,9547.45,144.443,1209.21
-30.4705,5439.5,14886.5,2055.93,-506.968,8092.3,-17.7133,1969.15
266.989,3992.22,-533.74,998.329,2799.84,228.2,521.83,1026.32
30.0892,605.363,22.4909,1480.09,4029.02,145.324,8046.42,19.4837
-73.3955,6380.84,1206.79,1559.65,1809.53,11938.5,111.782,2313.46
65.1316,3794.53,13716.5,1953.73,1.32876,9973.43,-25.0596,1642.21
4145.35,169.98,-47.8322,7538.88,3294.22,181.932,-92.6596,510.998
9.22417,4161.47,7593.43,1166.36,208.662,7139.79,453.592,2843.78
-195.595,3526.93,4708.83,1855.04,1061.3,11280.6,207.012,1579.87
-137.271,4698.74,691.855,914.399,768.462,10232.2,709.646,3558.48
-86.2871,3487.7,1009.45,1106.25,126.472,13812.6,496.574,1722.79
-44.305,4753.37,10564.2,3281.34,294.495,14684.9,312.335,2772.85
55.3156,1182.09,-1474.19,2029.01,21678.2,7868.57,7204.36,1565.88
58.9615,5942.14,5877.81,1666.96,762.257,10042.6,18.9092,791.765
-49.9767,3670.36,11400.9,2685.75,-390.474,10513.1,126.762,1373.51
65.5157,298.074,216.441,4466.75,1891.9,-6.2843,16451.2,248.859
1811.69,-335.242,-152.749,6756.03,4937.32,247.386,225.576,13143.1
-92.5676,7610.41,-1358.72,3653.52,7939.25,11495.8,-573.599,27547.7
79.787,3274.13,313.122,10034.4,8250.65,-2408.45,103494,-2.28109
89.6372,5192.03,-865.962,2576.27,10448.4,7633.48,193.727,17321.6
46.8906,871.418,-522.803,608.088,6197,296.888,522.293,225.506
39.2869,288.533,-260.584,489.834,1041.3,-121.392,3787.92,357.856
-31.9824,6212.95,9852.2,2121.69,-287.537,6068.28,152.168,1767.77
-201.306,5304.14,8369.75,1969.24,-124.886,7145.68,285.768,2473.74
-110.198,1416.68,-220.367,357.905,791.815,689.859,41.762,4085.23
-59.9164,4582.93,9535.43,1275.36,837.691,7967.09,137.782,1987.26
116.706,79.0254,-1261.15,6639,8136.93,10.1642,23958.2,5353.87
-13.6014,5684.62,8474.68,1783.56,1236.82,10327.3,-10.8228,1863.69
205.97,3004.08,19374,3325.51,326.73,46066.8,1158.06,4572.58
171.101,7896.16,2534.14,1162.14,-134.013,21465.7,423.16,3299.29
-21.0684,6308.16,10593.2,2403.22,-152.092,12912.2,182.644,867.86
11.0488,3364.18,14071.9,3443.59,-78.29,15495.8,225.229,6449.73
873.504,17100.1,-291.005,5271.31,8863.94,2475.8,2706.36,3929.47
-98.1933,5590.25,4709.08,2978.23,-260.874,8405.58,156.421,713.424
-55.5899,413.904,-116.844,778.078,2538.84,-158.234,4097.3,161.595
133.479,4677.56,11955.3,2055.53,1701.77,7133.06,300.112,3713.57
-284.072,4936.37,6316.72,4267.84,708.209,17229.8,181.167,3001.33
-21.0373,6760.73,11803.4,2375.73,543.975,7841.79,292.249,1889.96
-142.913,-390.964,-495.063,3836.28,2924.33,-298.78,17069.4,418.449
-236.121,41.4246,-87.5713,5643.78,4015.9,-141.499,21538.3,-272.564
79.4632,780.647,-195.727,5499.36,3777.24,-491.027,20179.7,-13.092
69.1394,6117.75,5124.3,2467.05,462.588,10435.3,263.361,4692.21
-189.344,4291.87,12137.7,2030.84,-8.87061,12799.8,-142.316,1293.04
-101.011,4669.16,2907.44,1388.9,763.311,10696.9,224.01,2082.37
-103.691,7404.89,-509.403,1317.7,7132.5,1029.5,198.79,5403.45
-19.7056,5235.07,18714.5,2542.83,880.071,12642.9,-176.717,2120.8
9.30935,7198.5,-309.299,1124.81,1669.34,11607.3,-8.22746,4566.5
-230.361,282.013,-596.149,1175.62,4592,164.209,7678.28,189.096
-39.2285,5555.37,15034,1899.7,339.54,6644.2,88.9875,2244.75
-4.79697,4522.68,9718.01,1271.18,159.426,8851.26,398.214,2136.31
-74.9788,7052.13,13980.8,2430.51,379.799,11971,-177.442,3248.57
1.23701,4617.4,9535.73,2199.18,517.531,11671.8,30.8536,2535.8
17.6096,-215.798,16.0118,4177.38,1963.12,-366.327,17670.9,-905.953
-3.08163,13273.5,-1220.46,1228.17,8298.65,2461.3,303.337,17162.4
-23.3794,1097.85,103.638,1008.65,1933.71,-262.668,3157.73,407.043
197.213,5561.89,6343.25,2346.74,1317.38,9239.33,122.381,3523.39
123.121,9947.58,-918.805,1087.82,8509.79,1702.98,385.835,5930.84
279.969,4475.94,4959.65,1196.8,427.663,7571.52,389.084,2931.64
118.039,2280.17,124.208,2443.49,12827.5,486.319,-412.129,444.208
-50.2036,4504.97,-391.066,2323.4,6560.92,3567.93,234.188,21052.3
-48.308,4470.23,13085.1,1380.3,-287.281,8475.99,290.322,1332.3
-177.594,12535.3,-2231.99,3116.45,15588.1,5360.17,92.0226,35140.5
183.009,6552.44,11679.1,2396.61,278.308,9494.34,-208.37,550.486
-21.3064,4923.94,863.48,869.763,789.168,11505.4,123.09,2631.44
-83.5374,2234.25,-883.226,1326.44,10282.7,1732.94,-491.385,45341.2
-28.3293,1005.37,-381.93,1277.08,2561.74,281.855,-117.228,-312.788
115.401,5285.31,11488.8,3676.03,1034.94,21087.7,525.199,1581.43
419.421,2419.96,63.9956,12166.2,5381.15,907.529,5544.16,323.502
51.1512,10106.5,4005.69,2632.94,2136.54,24185.3,33.3086,2268.23
22.1355,17598.3,965.706,1160.43,4182.33,657.829,129.163,-150.791
-54.6751,2740.67,3923.18,2129.93,1113.22,11522.7,139.396,1379.5
6.83962,450.022,69.8593,557.153,3643.76,-76.106,7398.34,427.829
-79.4808,4969.34,10097.3,2202.19,994.256,8042.47,-62.8629,4539.82
139.87,558.185,504.13,489.209,3563.92,-30.9752,5498.75,458.5
104.261,-331.004,-192.122,5689.44,1019.82,-4.64472,20271,-638.618
-34.3564,3598.5,3232.22,941.452,1044.22,11659.2,34.4195,1654.72
274.865,2191.71,-413.646,829.555,515.756,7786.88,381.395,1589.04
187.001,799.035,-863.716,1079.29,3829.51,207.839,9286.55,-354.349
209.194,898.669,213.856,515.634,3714.48,48.9047,7645.51,227.503
85.3707,7337.68,-1029.93,3394.84,13810,5779.04,69.3546,27956.4
-52.0826,5355.51,3257.03,1592.85,182.139,12123.7,83.262,3369.87
88.8099,5932.04,18392.7,2113.15,332.558,12140.2,204.874,2590.3
-174.774,1062.08,-756.631,950.534,3075.41,257.404,3944.6,-32.4703
-17.8256,366.241,-795.676,739.73,3641.44,338.527,3696.82,434.448
204.998,3536.74,6637.58,1217.45,-19.4033,12621.1,63.2558,2164.32
-328.751,1357.83,173.424,4704.87,3524.1,-941.455,21388.4,613.336
31.6989,6029.65,13150,2150.63,267.765,11506.9,9.30718,2543.5
146.793,6297.78,16393.1,2101.31,-348.699,11707.6,190.174,2022.17
-181.921,439.443,-388.973,1636.8,7051.32,323.597,-40.086,307.752
51.5578,1247.99,384.779,567.501,2474.08,723.222,148.046,1877.71
215.223,-1.11507,-109.58,159.143,350.773,-151.817,737.715,1617.85
-147.517,301.175,-9.22201,994.006,2833.99,-39.336,5755.09,68.0859
-97.4581,6161.89,12784.5,1805.98,-338.994,9818.5,237.282,1972.45
-23.0415,5921.26,10624.7,2108.27,1379.53,7656.78,874.787,1684.02
-236.795,2598.23,-334.656,1133.16,3659.13,-429.752,7977.35,307.433
625.672,3898.41,347.79,1281.05,1903.75,2553.16,202.733,3286.84
3089.3,-210.02,-335.808,9758.5,9127.91,278.8,385.24,17759
-23.3423,7233.76,1845.77,1530.34,174.563,30917.6,106.678,6026.42
-46.4862,840.416,-572.051,2889.37,4220.13,109.976,13642.6,47.6276
-103.545,556.144,-605.485,554.375,2306.58,122.839,4148.03,-36.2788
-96.3189,6055.53,15071.3,3411.67,-340.185,16000,166.729,1232.46
121.987,7399.22,-815.22,1592.27,6443.02,2247.93,138.711,-103.643
27.6234,5310.8,12125.2,2928.84,410.209,12425,-96.991,1533.62
191.218,4781.52,11741.7,2106.02,128.767,17134,462.298,2294.31
54.2366,7033.21,14202.6,1883.61,49.2916,4642.29,-265.978,3929.77
-153.621,6423.61,-1530.64,3149.23,11703.3,13473.5,689.509,58564.8
135.374,2056.14,-177.964,2207.32,5951.61,803.517,43.9692,838.807
-47.7668,6457.92,13155.7,2291.05,-217.622,6412.25,295.34,2738.84
4.93193,191.967,-264.941,4470.75,3454.43,-521.688,22199.9,325.842
-73.0089,6833.91,-1192.77,1493.56,13314.3,4446.42,316.508,11959.1
37.6855,6616.06,-961.367,2494.91,8973.81,8654.12,571.819,32720.7
285.661,3492.03,263.726,1087.37,592.403,13207.4,257.764,6649.35
-267.124,5845.27,9650.39,2081.16,138.529,11038,346.51,2207.02
82.1892,4331.22,10293.1,2395.59,77.5842,8152.06,92.6942,2821.98
176.199,1830.44,2809.42,961.951,911.779,12489.3,-11.6355,1534.28
-36.5224,2171.34,8363.29,2032.16,-586.785,5540.96,206.938,4576.65
184.983,94.1289,268.223,1397.16,4224.01,160.339,10093.5,395.162
241.113,5734.08,-30.4741,2310.29,4424.88,4206.09,342.773,14684.7
75.8954,4424.83,12675.1,2037.61,152.957,5475.66,171.089,1794.29
157.232,1390.9,-761.33,2713.18,4123.77,-344.562,14390.1,191.585
34.0965,115.006,306.997,6071.95,7393.03,-449.54,17326.1,118.26
-67.1824,310.767,-250.195,1356.58,3180.61,-594.231,10333.9,-174.428
-106.477,228.253,-381.96,394.727,2330.13,-127.305,4875.89,4.12922
9.58714,11665.3,-679.298,2668.26,10388.6,5880.27,513.697,22404.5
-102.165,722.867,-164.495,283.146,1276.79,-49.3249,4526.96,-226.933
252.517,3971.54,9413.64,1853.2,-152.873,15227.7,255.951,1565.3
23.7151,3720.21,-214.467,497.851,508.718,7682.45,432.873,6902.45
168.174,3555.9,11506.4,3683.27,1497.93,17600.3,-208.356,3585.06
22.1783,6519.63,-154.142,594.335,5983.03,601.674,254.633,7266.47
122.021,5828.03,15605,3585.6,1039.63,43386,363.605,4147.12
51.3119,6831.54,10251,3040.88,220.476,9463.3,237.044,2298.6
-7.66494,6552.63,161.406,1081.26,114.161,12917.2,362.375,3316.31
33.0455,-233.381,-465.465,934.892,3471.63,46.6484,7298.29,232.429
-20.8064,5045.78,11595,1674.72,670.165,9552.89,85.7377,1371.04
-170.217,1985.78,-689.595,3887.4,10020.9,3903.77,134.631,13286
1148.89,495.301,-792.882,17047.8,6957.71,185.438,1191.06,-19.2669
-172.544,7319.97,-1275.21,2059.46,11754.9,178.063,217.708,99.6566
39.9345,212.366,666.813,2965.7,1037.12,-755.95,16124.4,165.258
48.1927,6557.81,12976,2452.12,279.681,8329.79,-118.93,3506.48
33.6619,5221.38,12005.6,1894.08,621.346,9654.59,150.193,1930.11
-93.2866,353.745,-284.102,850.988,2957.94,-471.602,5754.4,-115.646
-154.831,243.091,-165.942,2615.18,5379.73,543.174,2998.97,470.338
49.153,238.146,-211.991,4501.23,4056.28,-148.293,16149.5,-433.354
2.63707,5436.53,13233.2,1477.94,293.808,10565,56.9364,2789.97
122.469,4849.99,14650.7,2054.38,57.7805,5176.12,-215.536,1701.93
-95.8842,4174.01,8857.58,2134.13,-461.773,9197.12,148.106,1911.66
3282.41,118.09,302.925,9404.49,3128.38,470.916,-107.9,5.7857
107.397,4557.28,141.802,716.193,1512.61,3525.69,257.923,3568.51
563.146,2185.45,162.649,866.479,1842.94,-156.963,6634.57,1335.21
0.584168,4920.22,6704.63,1292.55,600.727,12541.5,294.717,1559.6
8.21642,3930.07,5761.78,1404.58,309.284,9673.31,209.77,2086.83
212.289,568.055,989.111,499.519,1462.78,-156.336,3485.45,-211.785
176.687,13892.2,721.769,3428.18,1709.66,-290.565,18372.4,827.817
962.397,2350.98,-265.756,1242.17,2223.63,2724.41,365.622,2457.87
18.7406,521.395,-372.838,640.541,3773.72,-247.26,28603.9,-301.981
12.1152,687.86,-543.332,3891.8,2223.31,-210.281,18894.2,317.071
-125.096,3025.21,492.071,1612.92,97.4754,14195.6,-216.534,523.257
1979.7,236.984,-170.111,8215.22,3726.01,-21.7616,279.712,10106.4
168.628,4790.59,4912.57,970.092,318.266,13606,459.68,1203.85
94.5746,3822.08,1270.02,799.238,636.533,7903.73,82.039,2327.62
-63.4015,4117.3,2267.25,894.598,391.304,6071.38,-272.399,3466.59
294.969,3814.02,288.505,1155.2,5943.6,630.795,242.41,518.728
-103.911,5980.18,19715,3366.85,137.221,18338.3,293.729,3138.18
-145.045,293.009,-494.105,624.453,2222.45,68.8276,6037.33,207.503
-49.7174,3114.83,10661.1,2043.71,285.292,10981,-85.4908,3710.53
-12.8084,3580.44,1715.79,670.497,480.498,11969.6,-22.1578,2770.84
47.1121,8842.14,-1327.16,4418.92,7654.41,9672.93,114.678,20919.1
171.16,8194.88,-717.248,2555.88,6158.77,6643.17,83.7408,18285.6
-209.822,5821.46,12529.8,3124.1,-30.8457,12428.3,-72.4241,2585.73
145.52,7062.46,416.816,4747.01,13012.7,6074.54,1020,26776.7
-38.4849,7484.82,86.2808,2260.13,6844.02,5159.1,418.323,32119.5
-251.476,658.996,7.52147,746.472,3308.65,-36.359,6207.98,351.244
-107.859,4436.07,-832.347,1807.53,11417.2,99.5846,-51.3662,8976.28
-46.0737,5820.68,8994.97,2126.35,535.011,6543.95,119.372,1699.7
260.216,9604.27,-539.542,2635.65,8062.57,3586.73,204.164,28063.3
117.619,4601.81,6263.96,1948.36,786.887,6153.44,-200.975,2596.67
118.588,5038.02,7104.3,3067.48,975.999,14395.5,265.819,2142.96
172.341,5003.42,-232.2,805.633,401.089,9543.04,82.9796,4524.83
127.943,8215.94,381.011,986.586,5444.91,677.542,296.57,18639.8
-30.5296,3814.89,205.094,925.211,759.525,9711.11,209.066,3890.47
1644.78,472.594,-603.498,10247.2,7004.71,396.139,705.432,23665.1
101.946,4350.21,7267.51,2033.58,45.2824,12108.5,186.247,1437.29
-31.7537,43.2942,-308.452,1695.94,5026.57,1093.4,154.043,440.19
-54.2328,6890.87,8643.08,2898.77,506.626,17314.4,135.787,1301.54
126.153,4687.59,7074.37,2066.11,518.237,9332.92,-16.2325,1216.14
6.84211,6427.88,7712.56,1990.06,-91.1816,9402.62,338.788,1439.94
364.699,1978.78,-873.108,814.985,1401.86,2402.26,1060.6,3400.21
-50.7254,3355.24,311.951,736.164,807.275,7302.74,110.21,4170.5
55.996,3360.29,9804.78,853.766,39.9777,10313.3,329.638,770.707
564.444,2917.25,137.569,1041.94,1347.38,3970.03,961.084,2686.5
493.483,4567.83,765.083,1030.57,421.119,1828.46,1029.89,1949.54
-16.5746,5572.84,-609.743,1513.29,3247.29,12330,614.912,9759.83
1.76364,5926.39,13970.3,1826.2,437.494,9823.75,359.546,1197.81
-0.958965,3494.75,1888.12,1012.15,709.249,12336.6,206.591,1211.42
-2.08052,5957.08,8552.77,2369.6,659.993,15015.9,20.4472,3538.75
-266.731,3450.38,-520.732,1203.96,1641.5,9595.52,52.7101,7222.46
-62.8676,5526.13,14218.3,2594.38,461.114,12497.7,-113.473,2627.5
-78.6536,3658.14,6665.07,2359.48,571.304,21415.7,-82.9642,1579.68
76.576,3339.38,3002.84,1157.53,647.401,11091.8,120.964,2634.93
355.513,3411.26,3118.81,726.012,628.005,10057.5,178.215,2560.17
-264.873,4834.76,19850.4,1797.99,-506.262,9612.95,61.0976,1598.59
402.474,4226.29,-767.133,5471.16,5857.99,-568.133,26444.9,88.348
-110.606,974.775,596.857,760.142,1280.57,244.789,2837.17,-158.92
4648.35,-349.834,-322.141,6586.53,5039.22,605.861,-119.536,220.043
352.956,3920.64,105.807,944.566,1683.42,3169.68,404.703,2124.96
-109.548,436.022,67.4938,2186.75,2856.62,336.571,7514.71,-51.2691
28.6074,3354.87,1309.43,782.148,-61.0239,10218.2,273.011,1309.24
