V1,FSC.A,FSC.PMT.A,SSC.A,BB515.CD117,PerCPCy5.5.CD16.32,Comp.FSC.PMT.A,PE.CD115,PECF594.CD135,Comp.GYG.670.A,PECy5.5.CD3e,PECy7.CD80,DL800.SA.Bio.Ly6G,Comp.LG.562.A,Comp.O.610.A,APC.BrdU,AF700.CD45,APCCy7.CD48,BUV395.CD11b,LiveDead.Blue,BUV615.Siglec.F,BUV661.NK1.1,BUV737.B220,BUV805.CD8a,BV421.CD34,V500.MHCII,BV570.CD4,BV605.Ly6C,BV650.CD150,BV711.SCA.1,Comp.V.750.A,BV785.CD11c,FileName,FileNo,Sample,Group,Batch,FlowSOM_cluster,FlowSOM_metacluster,UMAP_42_X,UMAP_42_Y
489708,433,597,136,278,599,194,247,248,188,184,379,564,226,229,307,624,207,734,374,360,219,318,203,250,276,284,580,182,398,220,211,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,13,1,-5.82398062042651,-4.53711788541128
62708,252,534,83,274,543,4,212,315,251,266,214,346,229,226,245,548,320,466,321,340,272,266,230,329,252,349,300,274,436,229,280,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,69,16,4.68402907748132,2.20145992531712
463738,800,676,558,478,726,0,262,200,170,139,288,251,222,226,445,527,292,469,452,540,190,317,284,403,398,514,578,334,226,227,380,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,81,31,10.386288486969,1.88051006753517
576466,189,425,41,237,433,143,225,269,230,227,259,269,222,226,323,540,372,278,245,334,220,620,256,191,304,311,206,316,433,224,256,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,49,10,-0.569329878543537,9.02092493419244
574447,306,549,184,552,578,0,242,306,185,190,330,272,233,222,520,521,265,681,405,370,253,261,220,350,315,385,701,401,411,251,334,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,62,19,0.356177576988528,-4.14256634956874
574267,218,515,105,247,464,124,297,86,185,265,437,243,228,239,456,671,420,694,397,225,226,326,291,348,314,407,882,48,556,220,229,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,95,33,6.69995204999292,-2.35540125568855
150553,321,541,129,315,523,277,248,258,236,235,259,555,243,220,317,640,243,683,367,349,212,276,255,297,291,311,500,354,397,229,212,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,25,1,-4.52451652584052,-3.36429222929354
566806,138,458,102,389,535,0,256,299,243,229,366,478,237,233,251,598,333,673,349,340,257,281,241,332,311,343,557,309,394,228,309,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,55,1,-2.1551168500885,-4.32398990903472
133736,272,546,120,286,585,0,232,260,212,208,400,589,230,227,331,615,284,686,402,343,203,345,196,292,278,363,509,281,397,213,261,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,14,1,-4.24965738655235,-3.27056832394955
121606,290,552,98,371,552,0,553,298,198,315,707,206,245,232,320,730,431,678,346,346,272,396,307,342,356,324,436,250,568,216,207,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,65,20,5.64604326882938,-2.1860804341944
