NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
-45.2837,276.092,4577.87,-823.183,11634.7,-83.7589,443.317,703.915,409.169
172.19,89.7617,9258.45,-1171.74,13177.9,405.816,174.18,753.821,1069.43
80.87,97.5002,4417.27,-523.731,11134.9,534.079,87.5549,536.843,996.445
-1.97706,184.685,3791.45,-320.657,13405.2,17.394,102.334,-46.1579,671.066
-146.261,140.907,16586.4,1218.12,4734.84,304.179,-157.251,13521.1,-44.2196
-326.371,1559.12,1491.17,-42.5037,1411.53,232.831,262.375,1679.27,437.337
-57.7949,271.363,42629.2,16604.9,38348.6,401.252,661.055,23210.3,1157.88
118.348,198.218,53209.7,4713.61,50315.7,109.685,893.311,22444.1,409.596
5.46203,-7.05164,6423.89,-791.966,9132.43,-242.197,200.657,611.724,68.0436
-54.1636,329.961,6746,-1188.88,14165.1,-118.97,667.12,11.238,599.249
94.5575,348.267,24150.9,-2020.93,2092.12,-250.965,437.42,97189.9,-689.308
75.6917,156.375,6084.5,183.389,15238.8,334.769,-16.5424,651.029,1408.43
97.7367,-124.068,2344.33,-24.4555,7942.86,-36.5289,-146.008,46.7127,-123.483
113.759,117.13,4669.22,-520.845,11185.8,-34.7564,47.2146,590.542,776.856
178.161,-34.9935,3808.92,-412.082,11185.2,165.454,118.298,678.722,893.932
-26.3987,166.32,4516.17,-22.9324,8935.13,262.249,-6.92612,1085.59,639.884
38.4867,37.1439,9626.77,-1061.95,20274.1,181.443,187.519,256.41,231.466
20.1008,227.246,37604.2,3534.73,26802.7,358.474,63.3381,14505.8,7.56383
41.6687,58.2433,3749.59,-231.807,11916.4,38.136,224.411,680.268,155.606
66.9079,151.315,3779.61,127.992,11130,71.674,-212.502,-54.5195,648.278
6.7294,306.427,4772.53,-495.347,12285.2,589.34,366.283,884.755,891.17
-11.9851,175.881,26818.2,19283.6,26711.5,511.034,160.917,6857.41,324.932
28.6156,24.4332,2082.67,217.209,8053.98,181.053,-188.879,-110.795,178.054
95.276,79.8177,4938.05,-993.272,8401.15,-56.6361,259.251,1153.69,12.9829
61.5684,124.077,65858.4,-2802.91,-125.625,15285.5,-611.871,-38.7351,225.304
155.493,-52.7257,5032.61,-344.625,92.8183,1199.47,-107.606,-28.9796,175.484
90.2885,210.13,9264,-254.713,15848.3,158.441,-69.2401,205.424,842.664
133.182,-88.0074,3189.93,-29.4236,9494.44,-72.1819,-122.386,437.638,-13.2823
100.09,94.8038,12282.1,-1887.48,20487.7,-134.098,736.309,844.603,1314.9
-40.7714,-23.224,2502.6,324.368,7402.37,295.918,-35.2555,109.716,17.9543
82.6841,43.7161,1896.82,-804.488,8843.86,142.827,90.4591,483.147,739.274
80.4109,32.2202,18346.4,2245.29,23388,287.501,-360.866,12788.9,760.749
-23.2831,275.284,4509.55,208.904,13001.4,256.804,84.7658,-51.1519,1204.44
108.22,139.833,3598.87,-678.359,8936.53,254.092,213.072,629.624,576.265
3.72618,200.118,4763.62,-104.277,9240.26,40.0373,191.713,442.853,704.577
-89.8248,1709.75,77068.1,-3553.24,409.356,-160.695,94.5253,9222.25,-828.404
276.324,288.464,9867.76,-2103.68,17746.1,332.087,751.966,852.788,1061.7
51.1712,276.598,6446.88,-899.14,12944.2,339.653,212.849,750.355,607.378
85.4559,32.8798,1783.28,-364.141,7127.67,220.383,50.3205,84.8283,588.617
-12.7155,-207.896,19549.4,11853.1,3482.51,-113.861,503.308,15133.3,123.36
125.577,207.574,11339.9,-271.718,15423,236.772,191.895,5330.76,941.263
172.27,167.088,12824.2,-305.207,20454.3,511.546,-50.4054,761.66,727.963
69.9058,21.4175,3058.05,-929.387,8717.45,85.0267,538.067,858.199,866.597
131.713,-22.7195,48800.6,8623.45,34187.1,591.771,-183.498,15438.5,1092.44
248.337,83.4863,5859.35,-1261.42,12213.9,3.6648,295.012,381.528,694.355
240.114,111.887,10152.8,-837.584,17987.7,191.019,384.16,1203.07,407.462
382.334,553.928,9318.72,-930.265,14177.2,844.261,630.883,3015.61,2671.73
-92.3923,150.05,2998.73,73.3103,7842.17,66.9075,99.9601,507.443,208.207
-128.691,232.416,8299.32,-864.519,11713.1,58.6662,-46.41,294.965,490.598
91.7866,-19.1601,19213.7,-715.544,1658.95,-138.983,-25.9689,796.296,328.895
268.03,65.0153,4838.28,-159.912,9884.56,98.9868,-49.8504,-313.655,505.084
-29.4222,12.9323,3351.69,-902.054,10713.2,38.5203,179.363,349.316,248.303
56.2627,-67.9727,31006.4,6598.46,18896.7,264.995,-5.55128,9092.39,83.8138
5.18194,111.315,33041.3,-680.865,12521.4,309.441,-555.052,62860.7,1745.7
-49.7612,14.4011,8370.62,-618.097,5116.91,-23.326,58.8539,-1168.92,586.408
150.127,-4.72027,28853.3,6157.08,15822.3,242.675,203.314,19784,421.029
328.918,330.268,1851.58,-562.424,9970.02,699.144,86.5897,2536.67,1528.03
-49.7459,196.115,3901.41,-845.174,9422.9,251.657,180.754,1065.65,217.325
74.4176,198.899,4294.7,-674.148,8439.1,241.478,-48.9137,992.849,652.612
-7.81486,117.962,35206.6,8347.99,31022.2,393.435,-242.831,12779.8,792.489
-31.4259,904.508,3202.05,448.646,3857.44,39.418,-58.2708,1105.99,183.598
21.859,322.732,3560.44,-90.6622,8425.31,110.004,31.323,438.229,537.212
164.28,25.4396,1779.15,336.779,8830.29,93.0069,48.9709,500.751,76.3849
58.6207,-59.7079,4799.18,-1834.38,14249.4,52.5417,603.702,141.985,846.485
50.8431,257.746,7345.75,-517.599,14311.9,344.185,305.378,1149.19,630.852
54.5717,103.076,10927.9,-979.013,15662.5,297.485,100.703,1094.94,493.541
123.334,4.64879,24129.3,12937.9,15346,127.231,-537.668,5886.73,406.102
33.5821,202.257,4029.03,-47.0199,10060.2,519.656,-290.435,778.697,1265.82
212.899,-22.1742,3416.8,597.974,6609.08,74.7185,-167.065,185.056,846.857
-34.6471,227.666,5653.2,-108.646,11963.7,73.8482,9.37582,680.221,375.12
-14.7223,319.457,4682.45,527.909,10496.1,-25.1052,45.2101,292.716,793.72
105.574,217.531,11276.5,-38.517,17902.9,733.384,-303.203,416.272,1805.32
64.216,240.348,3696.46,-245.205,7366.31,189.002,-199.408,590.374,238.855
74.2048,139.623,5507.6,-1182.4,11793.7,101.398,411.622,119.487,1010.76
76.4208,180.135,7343.9,-336.628,19873,220.865,-176.278,649.913,597.759
109.513,-92.4816,4045.17,-173.369,10495.8,355.363,-34.0723,589.717,311.092
103.006,271.155,7889.4,-1025.65,14931.5,685.297,259.667,607.908,271.64
128.802,296.537,7311.07,-1279.01,13987.6,604.127,350.695,774.21,938.276
41.3504,-101.706,6818.25,-1313.35,14371.9,-9.63292,571.127,589.38,397.824
-524.575,2928.13,56105.7,-1618.23,674.784,-293.422,-256.277,-23.2331,-361.283
14.0734,62.1418,47389.4,-1303.02,14917.9,735.378,-22.8866,94674,1875.32
29.0805,30.8362,27052.7,9516.13,16638.4,-40.9004,16.2702,8536.23,1343.45
41.3302,92.2399,3355.88,-394.204,8452.97,44.162,6.28343,147.253,791.241
-3.71929,143.185,4374.47,-1484.67,11600.3,137.317,455.934,1510.27,1288.22
-30.8244,209.078,5882.88,113.271,11028.3,770.379,-120.241,1245.33,1291.47
-815.333,3556.84,6492.9,-141.632,27708.1,-39.1468,-244.818,2904.11,366.89
-173.718,-62.8496,6510.3,695.864,11124.9,-16.6475,-335.723,180.783,-89.8731
26.3741,130.663,7877.4,-1008.59,15124.9,241.899,110.507,815.968,1009.55
26.3654,157.491,3244.89,-8.21525,6899.14,-78.0319,165.874,695.568,630.963
344.16,76.0129,18777.2,380.726,9663.79,251.839,-294.597,73575.1,224.634
-96.7844,578.933,10384.7,-948.665,26387.4,114.09,-28.1485,901.149,1851.9
-92.8519,154.752,3541.58,451.379,8463.57,-98.5238,38.9224,26.8651,17.917
147.509,17.9258,1852.77,-47.7325,4308.64,234.841,-149.439,350.499,581.278
12.8744,230.916,8928.63,67.9453,22162.6,300.926,148.581,781.386,1094.18
246.186,-6.67622,5471.38,-690.087,14266,671.344,78.2563,1258.42,1413.99
-102.541,205.728,4036.45,-474.424,9256.5,186.704,-43.7901,41.5602,335.167
66.3256,-71.3209,4513.29,97.9107,10864.4,-118.292,-127.094,-162.727,329.186
-121.759,114.843,3878.8,-900.712,10163.9,-187.114,350.303,432.558,153.067
70.3424,-21.4882,9168.33,-1185.47,17978.6,176.453,198.125,528.301,709.386
-1.70233,104.322,2274.81,-615.193,7847.97,198.364,115.964,414.275,614.557
-42.5501,189.137,3142.44,47.6995,7889.45,402.238,-6.24029,530.05,107.216
50.4499,76.8432,3579.7,-116.585,9964.72,49.0417,40.7511,-418.51,486.452
87.049,116.988,2455.81,-160.284,7975.08,891.711,56.2424,1045.45,1105.5
60.9193,-49.3874,19176.9,-1095.82,25907.5,-192.695,642.306,447.795,1103.03
-151.833,134.46,19756.7,6653.34,3107.29,146.55,-227.789,11364,-161.357
6.09896,-17.8097,5893.98,-1170.18,13828.1,117.442,370.728,401.857,286.388
27.5527,37.2593,4179.5,-240.116,7573.66,90.2436,146.474,364.812,333.355
66.6983,319.429,3320.01,-163.905,7519.39,593.939,-173.089,1131.45,1005.32
86.6545,-40.6978,17402,6022.77,8106.72,-106.636,88.6364,18347.4,-28.0019
39.0704,21.3218,4268.08,90.7219,10456.5,253.664,-273.625,263.102,-77.467
103.413,132.911,4905.91,527,12663.5,648.42,-276.639,521.139,445.059
249.194,-145.845,16240.5,5396.78,11753,-58.9662,281.678,21967.2,454.564
299.017,-35.0714,14845.5,-672.284,27938.1,91.3153,32.668,746.536,862.227
-49.6462,153.149,3759.64,-208.484,12329.9,309.402,-134.271,571.131,336.88
95.8792,-132.834,1859.26,80.6711,9342.01,135.478,-173.795,416.912,-276.9
2784.52,612.179,58799.5,-512.396,29123.8,708.731,-1355.29,12969.2,2285.57
99.8613,244.907,5291.43,-101.723,10008.3,416.324,-207.838,480.596,769.395
218.562,134.95,8923.37,-649.181,11624.1,276.378,79.5482,1211.27,808.342
-88.5485,217.063,11038.8,493.578,5293.98,320.071,-471.932,56288.4,-420.525
21.9105,-33.6478,5095.74,-289.153,12375,417.115,-53.4074,137.746,370.73
-108.773,51.9912,3821.96,-604.238,9576.76,621.851,81.4741,222.499,617.581
104.591,431.685,5113.99,-870.927,8956.06,489.054,526.941,1997.59,2843.1
359.652,38.6288,34924.2,-1462.94,13235.5,-416.985,-224.929,88523,2356.88
41.8883,127.805,4366.85,-534.99,13366.3,593.404,-79.7843,796.198,367.369
-3.62697,107.741,22832.3,-642.223,1305.01,137.341,-366.979,224.638,76.8091
115.79,243.079,4050.74,-551.507,10342.2,294.785,324.18,859.503,733.225
117.333,71.6844,3245.54,-318.262,7434.12,147.227,51.1579,33.8668,486.51
32.5369,224.841,3991.15,-522.004,10564.1,-46.9005,205.351,715.427,292.845
186.699,228.878,5785.66,-865.526,14773.5,143.257,581.411,2272.58,1284.28
156.264,31.2673,44629.8,-2460.04,653.418,8150.4,-19.6837,382.501,388.373
24.5215,219.552,8249.48,-895.518,14578.3,244.731,148.131,757.334,574.663
140.857,21.7955,62277.4,-2469.62,277.993,12803.2,-178.467,-426.523,504.443
100.617,-18.824,5243.46,-710.85,14206.1,-103.481,254.143,580.123,355.54
-0.307305,117.857,3852.3,-252.146,8299.23,371.786,-114.371,978.643,164.583
261.809,-77.758,7735.88,-527.846,16519.9,540.611,-24.1094,754.794,913.202
-93.2387,0.405781,2595.3,43.8845,8386.97,-128.124,-38.5033,235.035,-7.13258
214.229,2.6515,3878.73,-445.29,13290.4,281.289,266.635,-171.883,709.429
116.355,306.643,4208.46,-45.1856,11038.1,29.7822,51.6164,472.842,651.603
14.464,82.0868,3482.99,770.409,12952.6,425.614,-320.088,312.323,1470.84
199.752,26.983,3159.56,-263.876,7824.91,480.906,257.123,475.875,390.61
183.791,-4.38164,5654.96,-370.877,13380.6,196.527,-25.3119,496.827,502.723
42.9943,-40.7161,13834.7,-1643.29,22288.7,405.753,738.913,609.729,1555.8
126.652,135.944,2807.24,-645.869,6605.29,41.2768,268.046,890.83,567.353
124.502,60.9987,3661.25,644.921,9577.4,360.58,-244.394,544.282,674.262
-87.2217,138.438,5064.58,594.496,10166,100.997,-29.9808,82.8717,126.311
-55.2925,55.4521,3538.15,-533.384,9439.81,165.418,99.5856,318.573,605.62
61.484,-55.8424,4383.88,-663.756,11514.4,28.4397,414.708,942.057,176.041
23.4468,153.039,5722.91,368.081,11322.1,-22.5728,36.8078,518.387,653.026
9.97402,-11.9578,49384.5,-2751.93,-242.482,11325,116.086,190.138,-250.31
150.518,292.158,7977.12,-937.94,11888.5,136.887,241.422,715.011,1051.81
211.204,-20.406,8693.77,-898.909,14198.8,258.221,32.6807,719.345,1519.84
139.525,-41.4806,5172.41,-357.098,12412,101.944,-53.6486,101.54,613.326
191.486,204.972,10273,-281.824,18357.8,478.749,309.018,1185.85,1247.81
119.666,84.2906,3872.87,-741.066,10231.2,62.8811,408.897,525.038,459.911
-54.2266,119.479,27824.8,-1059.55,463.264,-9.07138,247.402,432.502,102.106
64.4146,126.957,6855.64,-242.963,15684.4,118.233,-0.230769,953.256,690.331
-4.5611,332.05,4255.9,-761.824,8558.55,395.257,-47.7425,286.639,886.846
46.0399,-48.5864,5316.71,-351.232,10039,143.164,-107.401,-335.553,239.46
-74.244,124.404,3511.52,-722.077,10853.6,249.536,553.699,1077.05,991.856
148.866,50.9184,8603.19,-561.048,11087.4,165.017,19.188,551.269,602.968
90.4645,-78.3029,4543.19,45.9571,10572.4,97.373,-10.2641,-8.45277,39.9421
459.34,1716.95,1204.71,-2033.01,11764,14927,995.914,4053.43,3194.21
128.349,8.58883,9694.54,-697.13,21075.8,-36.1605,117.874,281.949,671.464
109.167,292.571,5087.98,-1034.42,9073.55,826.004,237.012,1515.58,1087.44
-179.663,47.7044,8010.73,151.987,406.517,1949.15,-135.322,-8.74261,-195.46
24.846,-101.076,3397.81,605.829,8544.51,-230.796,-114.968,-34.3951,131.973
29.4374,263.524,8836.07,-327.588,17608.9,156.237,242.465,358.346,1341.17
77.8885,36.1651,4790.08,-236.564,11404.9,234.994,-105.411,1201.26,588.42
184.949,92.2685,5796.75,-4.24834,10752,165.114,-90.2016,173.77,683.761
81.7295,15.2058,8621.97,-644.707,20939.7,239.566,264.626,1127.79,276.776
95.4466,614.851,7202.28,-697.573,13422.4,730.76,183.535,2071.03,1879.13
176.126,134.818,3831.49,-506.231,9262.19,-126.776,-2.94697,932.498,501.665
-51.9924,162.597,8049.76,158.075,20034.3,622.616,17.4138,795.89,881.386
193.15,19.4595,7912.8,-1239.77,14990.6,591.475,342.378,1130.11,1044.5
7.66678,182.609,4394.15,-322.631,15727.3,-44.7627,-10.3815,311.042,18.2196
